MsgID.LOCAL_POSITION,45.0770000,23.9514389,8.7258463,-2.9745572
MsgID.LOCAL_VELOCITY,45.0770000,-1.7576303,7.4288979,-0.0670755
MsgID.GLOBAL_POSITION,0.0000000,-122.3956339,37.7934935,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-2.3900000,7.9900000,-0.1600000
MsgID.LOCAL_POSITION,45.3270000,23.5560665,10.4908667,-2.9738243
MsgID.LOCAL_VELOCITY,45.3270000,-2.3933675,7.9926901,-0.1631545
MsgID.GLOBAL_POSITION,0.0000000,-122.3956105,37.7934879,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-2.8100000,8.2100000,-0.1600000
MsgID.LOCAL_POSITION,45.5770000,22.9316540,12.5680447,-2.9733629
MsgID.LOCAL_VELOCITY,45.5770000,-2.8118107,8.2196798,-0.1641269
MsgID.GLOBAL_POSITION,0.0000000,-122.3955878,37.7934800,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0300000,8.2500000,-0.1400000
MsgID.LOCAL_POSITION,45.8270000,22.0586185,14.5882368,-2.9702938
MsgID.LOCAL_VELOCITY,45.8270000,-3.0377707,8.2591934,-0.1417022
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3955637,37.7934734,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1000000,8.2100000,-0.2100000
MsgID.LOCAL_POSITION,46.0780000,21.3197441,16.7313519,-2.9717708
MsgID.LOCAL_VELOCITY,46.0780000,-3.1053500,8.2143488,-0.2101969
MsgID.GLOBAL_POSITION,0.0000000,-122.3955429,37.7934681,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-2.7800000,7.0900000,-0.1600000
MsgID.LOCAL_POSITION,46.3280000,20.7320271,18.5849419,-2.9898696
MsgID.LOCAL_VELOCITY,46.3280000,-2.7863684,7.0927296,-0.1627160
MsgID.GLOBAL_POSITION,0.0000000,-122.3955247,37.7934623,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1900000,5.4300000,-0.0400000
MsgID.LOCAL_POSITION,46.5780000,20.0839958,20.1936550,-2.9844060
MsgID.LOCAL_VELOCITY,46.5780000,-2.1962261,5.4318790,-0.0438361
MsgID.GLOBAL_POSITION,0.0000000,-122.3955112,37.7934568,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9600000,4.1200000,-0.0300000
MsgID.LOCAL_POSITION,46.8280000,19.4804478,21.3924942,-2.9814816
MsgID.LOCAL_VELOCITY,46.8280000,-1.9679302,4.1227403,-0.0335341
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3955003,37.7934508,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0300000,3.1500000,-0.0600000
MsgID.LOCAL_POSITION,47.0780000,18.8118114,22.3625469,-2.9993672
MsgID.LOCAL_VELOCITY,47.0780000,-3.0387924,3.1500020,-0.0667720
MsgID.GLOBAL_POSITION,0.0000000,-122.3954953,37.7934432,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-3.9000000,2.3100000,0.0400000
MsgID.LOCAL_POSITION,47.3280000,17.9672775,22.8066025,-2.9961329
MsgID.LOCAL_VELOCITY,47.3280000,-3.9004350,2.3130598,0.0438730
MsgID.GLOBAL_POSITION,0.0000000,-122.3954878,37.7934320,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-4.7400000,1.4000000,0.0000000
MsgID.LOCAL_POSITION,47.5780000,16.7168999,23.4796581,-2.9894135
MsgID.LOCAL_VELOCITY,47.5780000,-4.7437668,1.4047517,-0.0007316
MsgID.GLOBAL_POSITION,0.0000000,-122.3954847,37.7934213,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-5.4700000,0.6000000,0.0100000
MsgID.LOCAL_POSITION,47.8280000,15.5280743,23.7491817,-2.9922032
MsgID.LOCAL_VELOCITY,47.8280000,-5.4700618,0.6027083,0.0104631
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3954858,37.7934082,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2200000,-0.2300000,-0.0500000
MsgID.LOCAL_POSITION,48.0780000,14.0805416,23.6561127,-2.9997077
MsgID.LOCAL_VELOCITY,48.0780000,-6.2237363,-0.2313779,-0.0537375
MsgID.GLOBAL_POSITION,0.0000000,-122.3954870,37.7933928,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-6.8300000,-0.9000000,0.0600000
MsgID.LOCAL_POSITION,48.3280000,12.3681383,23.5502720,-3.0013263
MsgID.LOCAL_VELOCITY,48.3280000,-6.8356881,-0.9083332,0.0698096
MsgID.GLOBAL_POSITION,0.0000000,-122.3954895,37.7933776,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-7.4900000,-1.6100000,0.0200000
MsgID.LOCAL_POSITION,48.5780000,10.6763220,23.3225136,-2.9914689
MsgID.LOCAL_VELOCITY,48.5780000,-7.4994574,-1.6130769,0.0280037
MsgID.GLOBAL_POSITION,0.0000000,-122.3954944,37.7933617,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-8.0300000,-2.1800000,0.0300000
MsgID.LOCAL_POSITION,48.8280000,8.9094496,22.8921185,-3.0033388
MsgID.LOCAL_VELOCITY,48.8280000,-8.0359707,-2.1861329,0.0357220
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3955028,37.7933416,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,-8.2600000,-2.5000000,0.1100000
MsgID.LOCAL_POSITION,49.0780000,6.6742258,22.1467609,-3.0050669
MsgID.LOCAL_VELOCITY,49.0780000,-8.2684584,-2.5001864,0.1148445
MsgID.GLOBAL_POSITION,0.0000000,-122.3955083,37.7933244,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-8.3500000,-2.6400000,0.1000000
MsgID.LOCAL_POSITION,49.3280000,4.7613945,21.6560669,-3.0109155
MsgID.LOCAL_VELOCITY,49.3280000,-8.3531046,-2.6454847,0.1046118
MsgID.GLOBAL_POSITION,0.0000000,-122.3955180,37.7933044,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,-8.1500000,-2.6600000,0.2000000
MsgID.LOCAL_POSITION,49.5780000,2.5392804,20.7907772,-3.0191486
MsgID.LOCAL_VELOCITY,49.5780000,-8.1542158,-2.6629269,0.2031534
MsgID.GLOBAL_POSITION,0.0000000,-122.3955254,37.7932864,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,-6.6000000,-2.1400000,0.1500000
MsgID.LOCAL_POSITION,49.8280000,0.5400820,20.1308422,-3.0124955
MsgID.LOCAL_VELOCITY,49.8280000,-6.6094208,-2.1475012,0.1541575
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3955297,37.7932755,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,-4.9600000,-1.9600000,0.2000000
MsgID.LOCAL_POSITION,50.0790000,-0.6660894,19.7484837,-3.0151274
MsgID.LOCAL_VELOCITY,50.0790000,-4.9609785,-1.9652100,0.2079453
MsgID.LOCAL_POSITION,50.3290000,-1.7010982,19.1739502,-3.0069675
MsgID.LOCAL_VELOCITY,50.3290000,-4.0061221,-2.8765843,0.1766800
MsgID.GLOBAL_POSITION,0.0000000,-122.3955362,37.7932662,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0000000,-2.8700000,0.1700000
MsgID.LOCAL_POSITION,50.5790000,-2.7139363,18.3465233,-3.0003998
MsgID.LOCAL_VELOCITY,50.5790000,-3.0579550,-3.8398256,0.0388190
MsgID.GLOBAL_POSITION,0.0000000,-122.3955455,37.7932571,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0500000,-3.8300000,0.0300000
MsgID.LOCAL_POSITION,50.8290000,-3.3973389,17.1754074,-2.9937353
MsgID.LOCAL_VELOCITY,50.8290000,-2.1304307,-4.6628361,0.0325017
MsgID.GLOBAL_POSITION,0.0000000,-122.3955587,37.7932509,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1300000,-4.6600000,0.0300000
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,51.0790000,-3.7850080,15.7970610,-2.9775114
MsgID.LOCAL_VELOCITY,51.0790000,-1.2062951,-5.4464250,-0.0322077
MsgID.GLOBAL_POSITION,0.0000000,-122.3955742,37.7932474,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2000000,-5.4400000,-0.0300000
MsgID.LOCAL_POSITION,51.3290000,-4.0126581,14.5164108,-2.9829004
MsgID.LOCAL_VELOCITY,51.3290000,-0.3244713,-6.1652927,-0.1257010
MsgID.GLOBAL_POSITION,0.0000000,-122.3955886,37.7932454,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3200000,-6.1600000,-0.1200000
MsgID.LOCAL_POSITION,51.5790000,-3.9732642,12.8116789,-2.9769304
MsgID.LOCAL_VELOCITY,51.5790000,0.5161979,-6.8014350,-0.1211766
MsgID.GLOBAL_POSITION,0.0000000,-122.3956078,37.7932457,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.5100000,-6.8000000,-0.1200000
MsgID.LOCAL_POSITION,51.8290000,-3.6132698,10.9927044,-2.9777231
MsgID.LOCAL_VELOCITY,51.8290000,1.3490759,-7.4172297,-0.1354779
MsgID.GLOBAL_POSITION,0.0000000,-122.3956282,37.7932490,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,1.3400000,-7.4100000,-0.1300000
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,52.0790000,-3.3678083,9.3274908,-2.9918313
MsgID.LOCAL_VELOCITY,52.0790000,2.0272551,-7.9229717,-0.1229492
MsgID.GLOBAL_POSITION,0.0000000,-122.3956470,37.7932512,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,2.0200000,-7.9200000,-0.1200000
MsgID.LOCAL_POSITION,52.3290000,-2.9221191,7.0993242,-3.0046713
MsgID.LOCAL_VELOCITY,52.3290000,2.5484934,-8.1673946,0.0014719
MsgID.GLOBAL_POSITION,0.0000000,-122.3956721,37.7932552,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,2.5400000,-8.1600000,0.0000000
MsgID.LOCAL_POSITION,52.5790000,-2.2286596,4.9531140,-3.0098279
MsgID.LOCAL_VELOCITY,52.5790000,2.9835241,-8.2059832,0.0434356
MsgID.GLOBAL_POSITION,0.0000000,-122.3956962,37.7932614,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,2.9800000,-8.2000000,0.0400000
MsgID.LOCAL_POSITION,52.8290000,-1.2971698,3.0655737,-3.0100505
MsgID.LOCAL_VELOCITY,52.8290000,3.2745523,-8.0149021,0.1535307
MsgID.GLOBAL_POSITION,0.0000000,-122.3957174,37.7932698,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,3.2700000,-8.0100000,0.1500000
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,53.0790000,-0.4563868,1.2781501,-3.0076904
MsgID.LOCAL_VELOCITY,53.0790000,2.8869152,-6.8008618,0.1626667
MsgID.GLOBAL_POSITION,0.0000000,-122.3957375,37.7932774,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,2.8800000,-6.8000000,0.1600000
MsgID.LOCAL_POSITION,53.3290000,0.2022516,-0.2454921,-3.0083170
MsgID.LOCAL_VELOCITY,53.3290000,2.0905867,-5.1786804,0.1510493
MsgID.GLOBAL_POSITION,0.0000000,-122.3957547,37.7932833,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,2.0800000,-5.1700000,0.1500000
MsgID.LOCAL_POSITION,53.5790000,0.5050540,-1.4795657,-3.0053248
MsgID.LOCAL_VELOCITY,53.5790000,1.5133499,-3.6715267,0.1218691
MsgID.GLOBAL_POSITION,0.0000000,-122.3957685,37.7932861,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,1.5100000,-3.6700000,0.1200000
MsgID.LOCAL_POSITION,53.8290000,0.7940806,-2.1914887,-3.0005870
MsgID.LOCAL_VELOCITY,53.8290000,0.9819360,-2.2021492,0.0948890
MsgID.GLOBAL_POSITION,0.0000000,-122.3957766,37.7932887,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.9800000,-2.1900000,0.0900000
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,54.0790000,1.1389349,-2.3749902,-2.9946189
MsgID.LOCAL_VELOCITY,54.0790000,0.4805103,-0.8325412,0.0139337
MsgID.GLOBAL_POSITION,0.0000000,-122.3957786,37.7932918,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.4800000,-0.8300000,0.0100000
MsgID.LOCAL_POSITION,54.3290000,1.2495164,-2.6417620,-2.9941695
